CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Cluster,ClusterName
686538.0,15,2,1406.0,3,2,2,0,Low Value
686539.0,27,3,2169.0,2,3,3,0,Low Value
686540.0,9,14,9200.0,3,4,4,2,High Value
686541.0,21,6,4210.0,2,3,3,0,Low Value
686542.0,40,2,946.0,2,2,2,1,Lost
686544.0,3,3,2119.0,4,3,3,2,High Value
686548.0,4,3,2446.0,4,3,3,2,High Value
686561.0,4,3,1869.0,4,3,2,0,Low Value
686562.0,1,2,1391.0,4,2,2,0,Low Value
686563.0,2,2,1928.0,4,2,2,0,Low Value
686564.0,13,3,1932.0,3,3,2,0,Low Value
686572.0,2,4,2885.0,4,3,3,2,High Value
686573.0,13,2,1725.0,3,2,2,0,Low Value
686574.0,16,6,5098.0,3,3,3,0,Low Value
686575.0,11,4,2265.0,3,3,3,0,Low Value
686576.0,18,6,3288.0,3,3,3,0,Low Value
686577.0,26,2,1323.0,2,2,2,1,Lost
686578.0,63,1,399.0,1,1,1,1,Lost
686579.0,15,4,2604.0,3,3,3,0,Low Value
686581.0,18,2,1479.0,3,2,2,0,Low Value
686585.0,63,2,1194.0,1,2,2,1,Lost
686587.0,41,1,999.0,2,1,2,1,Lost
686601.0,6,2,1198.0,4,2,2,0,Low Value
686602.0,14,3,1714.0,3,3,2,0,Low Value
686603.0,52,1,582.0,1,1,1,1,Lost
686604.0,63,1,825.0,1,1,2,1,Lost
686605.0,4,7,6243.0,4,3,4,2,High Value
686606.0,69,2,1261.0,1,2,2,1,Lost
686609.0,9,1,725.0,3,1,1,1,Lost
686610.0,30,2,1362.0,2,2,2,1,Lost
686611.0,30,5,2842.0,2,3,3,0,Low Value
686613.0,55,4,2494.0,1,3,3,0,Low Value
686630.0,65,2,1341.0,1,2,2,1,Lost
686631.0,2,5,3347.0,4,3,3,2,High Value
686632.0,10,7,4199.0,3,3,3,0,Low Value
686633.0,3,6,3384.0,4,3,3,2,High Value
686634.0,22,4,2180.0,2,3,3,0,Low Value
686635.0,40,1,435.0,2,1,1,1,Lost
686636.0,44,1,771.0,2,1,1,1,Lost
686637.0,50,3,2031.0,2,3,3,0,Low Value
686651.0,42,4,2220.0,2,3,3,0,Low Value
686653.0,13,1,292.0,3,1,1,1,Lost
686661.0,16,7,4711.0,3,3,3,0,Low Value
686662.0,10,3,2272.0,3,3,3,0,Low Value
686663.0,22,3,2190.0,2,3,3,0,Low Value
686664.0,10,10,5628.0,3,4,3,2,High Value
686665.0,44,2,1170.0,2,2,2,1,Lost
686666.0,45,6,3126.0,2,3,3,0,Low Value
686667.0,27,6,3274.0,2,3,3,0,Low Value
686668.0,5,3,2396.0,4,3,3,2,High Value
686669.0,14,2,1203.0,3,2,2,0,Low Value
686670.0,16,5,2942.0,3,3,3,0,Low Value
686671.0,54,1,382.0,1,1,1,1,Lost
686672.0,27,3,2475.0,2,3,3,0,Low Value
686673.0,14,20,14631.0,3,4,4,2,High Value
686681.0,19,1,399.0,3,1,1,1,Lost
686689.0,82,2,1576.0,1,2,2,1,Lost
686691.0,6,23,14026.0,4,4,4,2,High Value
686692.0,5,6,3854.0,4,3,3,2,High Value
686693.0,3,3,1901.0,4,3,2,0,Low Value
688001.0,14,2,960.0,3,2,2,0,Low Value
688002.0,3,2,822.0,4,2,2,0,Low Value
688003.0,6,3,1656.0,4,3,2,0,Low Value
688004.0,37,2,1368.0,2,2,2,1,Lost
688005.0,33,7,4552.0,2,3,3,0,Low Value
688006.0,22,4,1720.0,2,3,2,0,Low Value
688007.0,32,1,1520.0,2,1,2,1,Lost
688008.0,21,1,635.0,2,1,1,1,Lost
688011.0,12,3,1164.0,3,3,2,0,Low Value
688012.0,24,1,988.0,2,1,2,1,Lost
688013.0,30,4,2182.0,2,3,3,0,Low Value
688014.0,26,1,376.0,2,1,1,1,Lost
688503.0,6,2,1642.0,4,2,2,0,Low Value
688504.0,68,2,2224.0,1,2,3,0,Low Value
688505.0,9,4,3712.0,3,3,3,0,Low Value
688506.0,24,1,693.0,2,1,1,1,Lost
688521.0,60,2,967.0,1,2,2,1,Lost
688522.0,8,2,1472.0,3,2,2,0,Low Value
688523.0,59,1,376.0,1,1,1,1,Lost
688524.0,6,16,11956.0,4,4,4,2,High Value
688525.0,49,1,771.0,2,1,1,1,Lost
688526.0,35,7,6749.0,2,3,4,0,Low Value
688528.0,31,1,736.0,2,1,1,1,Lost
688529.0,50,2,1246.0,2,2,2,1,Lost
688530.0,7,3,2177.0,3,3,3,0,Low Value
688531.0,71,1,376.0,1,1,1,1,Lost
688532.0,3,4,1710.0,4,3,2,0,Low Value
688533.0,78,1,597.0,1,1,1,1,Lost
688534.0,24,8,4810.0,2,3,3,0,Low Value
688535.0,12,3,1804.0,3,3,2,0,Low Value
688537.0,10,8,5082.0,3,3,3,0,Low Value
688538.0,20,2,1589.0,3,2,2,0,Low Value
688539.0,51,2,1339.0,2,2,2,1,Lost
688540.0,7,2,1773.0,3,2,2,0,Low Value
688541.0,46,2,911.0,2,2,2,1,Lost
688547.0,90,1,426.0,1,1,1,1,Lost
688561.0,79,1,521.0,1,1,1,1,Lost
688562.0,42,2,932.0,2,2,2,1,Lost
688582.0,58,2,1981.0,1,2,3,0,Low Value
689101.0,6,8,6236.0,4,3,4,2,High Value
689103.0,9,9,6498.0,3,4,4,2,High Value
689104.0,20,5,4504.0,3,3,3,0,Low Value
689106.0,77,2,1101.0,1,2,2,1,Lost
689107.0,74,1,1186.0,1,1,2,1,Lost
689108.0,16,4,2486.0,3,3,3,0,Low Value
689109.0,47,1,475.0,2,1,1,1,Lost
689111.0,12,2,1497.0,3,2,2,0,Low Value
689112.0,57,2,1420.0,1,2,2,1,Lost
689113.0,57,1,406.0,1,1,1,1,Lost
689115.0,21,3,2058.0,2,3,3,0,Low Value
689121.0,4,6,3559.0,4,3,3,2,High Value
689123.0,35,5,2623.0,2,3,3,0,Low Value
689124.0,48,1,471.0,2,1,1,1,Lost
689125.0,82,1,613.0,1,1,1,1,Lost
689126.0,12,3,1852.0,3,3,2,0,Low Value
689501.0,9,11,7748.0,3,4,4,2,High Value
689503.0,7,5,3034.0,3,3,3,0,Low Value
689504.0,1,2,1496.0,4,2,2,0,Low Value
689505.0,46,3,2344.0,2,3,3,0,Low Value
689506.0,32,2,1234.0,2,2,2,1,Lost
689508.0,86,3,2144.0,1,3,3,0,Low Value
689509.0,34,3,1823.0,2,3,2,0,Low Value
689510.0,34,6,3677.0,2,3,3,0,Low Value
689511.0,78,2,798.0,1,2,1,1,Lost
689513.0,3,3,3195.0,4,3,3,2,High Value
689514.0,74,1,286.0,1,1,1,1,Lost
689520.0,15,3,1128.0,3,3,2,0,Low Value
689521.0,32,3,1557.0,2,3,2,0,Low Value
689531.0,87,1,799.0,1,1,1,1,Lost
689533.0,73,3,1587.0,1,3,2,0,Low Value
689541.0,57,2,1234.0,1,2,2,1,Lost
689542.0,21,1,435.0,2,1,1,1,Lost
689543.0,33,4,3333.0,2,3,3,0,Low Value
689544.0,32,1,382.0,2,1,1,1,Lost
689545.0,33,3,2076.0,2,3,3,0,Low Value
689546.0,62,2,2093.0,1,2,3,0,Low Value
689547.0,11,11,6069.0,3,4,4,2,High Value
689548.0,48,3,1834.0,2,3,2,0,Low Value
689549.0,26,2,706.0,2,2,1,1,Lost
689551.0,21,4,4184.0,2,3,3,0,Low Value
689571.0,38,1,545.0,2,1,1,1,Lost
689572.0,14,3,2432.0,3,3,3,0,Low Value
689581.0,6,13,10238.0,4,4,4,2,High Value
689582.0,10,5,3259.0,3,3,3,0,Low Value
689583.0,78,1,349.0,1,1,1,1,Lost
689584.0,76,1,487.0,1,1,1,1,Lost
689585.0,80,1,696.0,1,1,1,1,Lost
689589.0,88,2,938.0,1,2,2,1,Lost
689597.0,29,2,1676.0,2,2,2,1,Lost
689611.0,23,2,1460.0,2,2,2,1,Lost
689613.0,34,2,786.0,2,2,1,1,Lost
689614.0,18,1,301.0,3,1,1,1,Lost
689615.0,33,1,361.0,2,1,1,1,Lost
689621.0,25,4,2860.0,2,3,3,0,Low Value
689622.0,15,5,4264.0,3,3,3,0,Low Value
689623.0,19,3,1838.0,3,3,2,0,Low Value
689624.0,30,1,344.0,2,1,1,1,Lost
689626.0,19,2,1226.0,3,2,2,0,Low Value
689641.0,5,4,2896.0,4,3,3,2,High Value
689642.0,81,1,725.0,1,1,1,1,Lost
689643.0,58,1,597.0,1,1,1,1,Lost
689644.0,85,1,459.0,1,1,1,1,Lost
689645.0,2,3,1514.0,4,3,2,0,Low Value
689646.0,2,3,1885.0,4,3,2,0,Low Value
689648.0,17,2,1521.0,3,2,2,0,Low Value
689653.0,19,3,1871.0,3,3,2,0,Low Value
689654.0,62,1,363.0,1,1,1,1,Lost
689663.0,35,1,766.0,2,1,1,1,Lost
689664.0,3,2,1470.0,4,2,2,0,Low Value
689668.0,75,2,797.0,1,2,1,1,Lost
689671.0,43,2,2663.0,2,2,3,0,Low Value
689672.0,2,5,3572.0,4,3,3,2,High Value
689673.0,27,1,666.0,2,1,1,1,Lost
689674.0,13,2,1285.0,3,2,2,0,Low Value
689675.0,42,1,771.0,2,1,1,1,Lost
689676.0,62,1,387.0,1,1,1,1,Lost
689678.0,11,2,1140.0,3,2,2,0,Low Value
689691.0,3,6,3368.0,4,3,3,2,High Value
689693.0,15,4,3597.0,3,3,3,0,Low Value
689694.0,56,3,2797.0,1,3,3,0,Low Value
689695.0,61,5,3134.0,1,3,3,0,Low Value
689698.0,61,3,2018.0,1,3,3,0,Low Value
689711.0,88,1,426.0,1,1,1,1,Lost
690101.0,22,3,1326.0,2,3,2,0,Low Value
690103.0,71,1,597.0,1,1,1,1,Lost
690104.0,19,1,999.0,3,1,2,1,Lost
690105.0,41,4,2321.0,2,3,3,0,Low Value
690106.0,25,3,2001.0,2,3,3,0,Low Value
690107.0,57,5,3079.0,1,3,3,0,Low Value
690109.0,61,2,1263.0,1,2,2,1,Lost
690110.0,17,3,1982.0,3,3,3,0,Low Value
690501.0,73,1,835.0,1,1,2,1,Lost
690502.0,4,6,4061.0,4,3,3,2,High Value
690503.0,16,7,3820.0,3,3,3,0,Low Value
690504.0,5,2,1563.0,4,2,2,0,Low Value
690505.0,54,3,2243.0,1,3,3,0,Low Value
690506.0,49,3,1715.0,2,3,2,0,Low Value
690507.0,29,3,2333.0,2,3,3,0,Low Value
690508.0,38,3,2655.0,2,3,3,0,Low Value
690509.0,65,2,911.0,1,2,2,1,Lost
690513.0,87,1,399.0,1,1,1,1,Lost
690514.0,4,7,5676.0,4,3,3,2,High Value
690516.0,4,2,1852.0,4,2,2,0,Low Value
690517.0,7,5,4225.0,3,3,3,0,Low Value
690518.0,3,2,1199.0,4,2,2,0,Low Value
690519.0,88,1,727.0,1,1,1,1,Lost
690521.0,61,1,399.0,1,1,1,1,Lost
690522.0,30,2,1118.0,2,2,2,1,Lost
690523.0,57,1,563.0,1,1,1,1,Lost
690525.0,3,8,4223.0,4,3,3,2,High Value
690526.0,22,4,2478.0,2,3,3,0,Low Value
690527.0,44,2,1030.0,2,2,2,1,Lost
690528.0,11,2,913.0,3,2,2,0,Low Value
690530.0,88,1,698.0,1,1,1,1,Lost
690531.0,19,2,1145.0,3,2,2,0,Low Value
690532.0,76,2,2386.0,1,2,3,0,Low Value
690533.0,2,4,2094.0,4,3,3,2,High Value
690535.0,2,4,2895.0,4,3,3,2,High Value
690540.0,72,1,612.0,1,1,1,1,Lost
690542.0,71,1,807.0,1,1,1,1,Lost
690544.0,27,1,798.0,2,1,1,1,Lost
690546.0,8,1,626.0,3,1,1,1,Lost
690547.0,87,1,729.0,1,1,1,1,Lost
690548.0,10,1,406.0,3,1,1,1,Lost
690558.0,60,2,1372.0,1,2,2,1,Lost
690559.0,41,2,1468.0,2,2,2,1,Lost
690564.0,42,2,1074.0,2,2,2,1,Lost
690570.0,56,1,2511.0,1,1,3,1,Lost
690573.0,61,3,1685.0,1,3,2,0,Low Value
691001.0,2,17,10589.0,4,4,4,2,High Value
691002.0,18,5,3505.0,3,3,3,0,Low Value
691003.0,10,13,6918.0,3,4,4,2,High Value
691004.0,2,7,4213.0,4,3,3,2,High Value
691005.0,10,5,4043.0,3,3,3,0,Low Value
691007.0,71,2,1030.0,1,2,2,1,Lost
691008.0,30,2,1049.0,2,2,2,1,Lost
691009.0,57,1,680.0,1,1,1,1,Lost
691010.0,5,3,2523.0,4,3,3,2,High Value
691011.0,65,5,2299.0,1,3,3,0,Low Value
691012.0,17,6,5087.0,3,3,3,0,Low Value
691013.0,40,4,2407.0,2,3,3,0,Low Value
691014.0,35,1,599.0,2,1,1,1,Lost
691015.0,68,1,666.0,1,1,1,1,Lost
691016.0,39,2,1339.0,2,2,2,1,Lost
691020.0,3,4,2504.0,4,3,3,2,High Value
691021.0,36,4,2688.0,2,3,3,0,Low Value
691301.0,5,5,3057.0,4,3,3,2,High Value
691302.0,30,5,3508.0,2,3,3,0,Low Value
691303.0,15,1,736.0,3,1,1,1,Lost
691304.0,56,4,2529.0,1,3,3,0,Low Value
691305.0,28,3,1598.0,2,3,2,0,Low Value
691306.0,4,6,3728.0,4,3,3,2,High Value
691310.0,70,1,376.0,1,1,1,1,Lost
691322.0,27,3,1488.0,2,3,2,0,Low Value
691331.0,7,2,1487.0,3,2,2,0,Low Value
691333.0,23,9,4638.0,2,4,3,0,Low Value
691501.0,6,6,4894.0,4,3,3,2,High Value
691502.0,72,1,788.0,1,1,1,1,Lost
691503.0,22,2,1032.0,2,2,2,1,Lost
691504.0,14,1,399.0,3,1,1,1,Lost
691505.0,27,5,3675.0,2,3,3,0,Low Value
691506.0,55,3,2132.0,1,3,3,0,Low Value
691507.0,52,4,1975.0,1,3,3,0,Low Value
691508.0,31,3,1153.0,2,3,2,0,Low Value
691509.0,61,1,549.0,1,1,1,1,Lost
691511.0,89,1,627.0,1,1,1,1,Lost
691512.0,26,4,2828.0,2,3,3,0,Low Value
691520.0,82,1,487.0,1,1,1,1,Lost
691522.0,42,3,1721.0,2,3,2,0,Low Value
691523.0,36,3,2263.0,2,3,3,0,Low Value
691525.0,55,4,2358.0,1,3,3,0,Low Value
691526.0,53,1,2669.0,1,1,3,1,Lost
691531.0,10,4,2038.0,3,3,3,0,Low Value
691533.0,46,9,7079.0,2,4,4,2,High Value
691534.0,48,2,1362.0,2,2,2,1,Lost
691535.0,26,1,486.0,2,1,1,1,Lost
691537.0,40,3,1618.0,2,3,2,0,Low Value
691540.0,84,1,399.0,1,1,1,1,Lost
691551.0,72,1,744.0,1,1,1,1,Lost
691552.0,59,2,2371.0,1,2,3,0,Low Value
691554.0,82,3,1725.0,1,3,2,0,Low Value
691555.0,2,2,1470.0,4,2,2,0,Low Value
691557.0,42,2,819.0,2,2,1,1,Lost
691559.0,80,1,654.0,1,1,1,1,Lost
691560.0,86,1,715.0,1,1,1,1,Lost
691571.0,2,3,2602.0,4,3,3,2,High Value
691572.0,19,4,3858.0,3,3,3,0,Low Value
691574.0,2,3,1806.0,4,3,2,0,Low Value
691577.0,1,2,1080.0,4,2,2,0,Low Value
691579.0,57,1,442.0,1,1,1,1,Lost
691581.0,77,1,999.0,1,1,2,1,Lost
691583.0,14,4,1800.0,3,3,2,0,Low Value
691589.0,5,4,2767.0,4,3,3,2,High Value
691590.0,53,1,940.0,1,1,2,1,Lost
691601.0,25,10,7291.0,2,4,4,2,High Value
691602.0,62,1,432.0,1,1,1,1,Lost
695001.0,25,8,4145.0,2,3,3,0,Low Value
695002.0,2,28,16740.0,4,4,4,2,High Value
695003.0,11,48,29532.0,3,4,4,2,High Value
695004.0,3,22,15803.0,4,4,4,2,High Value
695005.0,7,33,17394.0,3,4,4,2,High Value
695006.0,3,17,10935.0,4,4,4,2,High Value
695007.0,87,1,299.0,1,1,1,1,Lost
695008.0,5,16,9875.0,4,4,4,2,High Value
695009.0,6,19,12871.0,4,4,4,2,High Value
695010.0,3,16,10968.0,4,4,4,2,High Value
695011.0,4,34,21541.0,4,4,4,2,High Value
695012.0,16,19,13849.0,3,4,4,2,High Value
695013.0,2,26,14483.0,4,4,4,2,High Value
695014.0,3,20,12856.0,4,4,4,2,High Value
695015.0,7,11,6867.0,3,4,4,2,High Value
695016.0,30,3,1937.0,2,3,2,0,Low Value
695017.0,4,16,8925.0,4,4,4,2,High Value
695018.0,21,13,8758.0,2,4,4,2,High Value
695019.0,26,5,3574.0,2,3,3,0,Low Value
695020.0,2,9,6109.0,4,4,4,2,High Value
695023.0,71,4,2964.0,1,3,3,0,Low Value
695024.0,15,13,10436.0,3,4,4,2,High Value
695025.0,23,5,3321.0,2,3,3,0,Low Value
695026.0,16,5,3536.0,3,3,3,0,Low Value
695027.0,22,5,3001.0,2,3,3,0,Low Value
695028.0,5,7,8153.0,4,3,4,2,High Value
695029.0,3,13,9370.0,4,4,4,2,High Value
695030.0,9,5,3216.0,3,3,3,0,Low Value
695032.0,15,7,3729.0,3,3,3,0,Low Value
695033.0,45,5,3075.0,2,3,3,0,Low Value
695035.0,1,18,12273.0,4,4,4,2,High Value
695036.0,3,4,2138.0,4,3,3,2,High Value
695038.0,85,1,690.0,1,1,1,1,Lost
695040.0,34,2,1337.0,2,2,2,1,Lost
695042.0,73,4,3376.0,1,3,3,0,Low Value
695043.0,10,17,13622.0,3,4,4,2,High Value
695101.0,25,5,3604.0,2,3,3,0,Low Value
695102.0,2,4,1414.0,4,3,2,0,Low Value
695103.0,68,1,870.0,1,1,2,1,Lost
695104.0,23,3,2114.0,2,3,3,0,Low Value
695121.0,2,9,5133.0,4,4,3,2,High Value
695122.0,5,3,1548.0,4,3,2,0,Low Value
695123.0,14,3,1373.0,3,3,2,0,Low Value
695125.0,62,1,716.0,1,1,1,1,Lost
695126.0,69,1,517.0,1,1,1,1,Lost
695133.0,18,4,1815.0,3,3,2,0,Low Value
695141.0,5,15,9255.0,4,4,4,2,High Value
695142.0,46,1,999.0,2,1,2,1,Lost
695143.0,21,2,1230.0,2,2,2,1,Lost
695144.0,16,6,4349.0,3,3,3,0,Low Value
695146.0,20,2,1477.0,3,2,2,0,Low Value
695301.0,20,8,7286.0,3,3,4,2,High Value
695302.0,12,1,380.0,3,1,1,1,Lost
695304.0,13,4,2221.0,3,3,3,0,Low Value
695305.0,20,1,471.0,3,1,1,1,Lost
695306.0,49,2,1283.0,2,2,2,1,Lost
695308.0,51,1,469.0,2,1,1,1,Lost
695310.0,72,2,1465.0,1,2,2,1,Lost
695311.0,48,3,1874.0,2,3,2,0,Low Value
695312.0,19,2,1687.0,3,2,2,0,Low Value
695313.0,69,1,666.0,1,1,1,1,Lost
695316.0,10,1,626.0,3,1,1,1,Lost
695318.0,60,2,934.0,1,2,2,1,Lost
695501.0,3,15,8063.0,4,4,4,2,High Value
695502.0,11,3,1779.0,3,3,2,0,Low Value
695503.0,3,2,1194.0,4,2,2,0,Low Value
695504.0,55,2,2320.0,1,2,3,0,Low Value
695507.0,58,1,459.0,1,1,1,1,Lost
695512.0,46,2,979.0,2,2,2,1,Lost
695521.0,73,1,291.0,1,1,1,1,Lost
695522.0,78,2,1025.0,1,2,2,1,Lost
695523.0,9,3,1815.0,3,3,2,0,Low Value
695525.0,63,2,942.0,1,2,2,1,Lost
695526.0,42,3,1593.0,2,3,2,0,Low Value
695527.0,34,4,2176.0,2,3,3,0,Low Value
695528.0,15,3,2258.0,3,3,3,0,Low Value
695541.0,27,8,5007.0,2,3,3,0,Low Value
695542.0,46,3,3349.0,2,3,3,0,Low Value
695543.0,5,5,2620.0,4,3,3,2,High Value
695551.0,74,1,635.0,1,1,1,1,Lost
695561.0,79,1,721.0,1,1,1,1,Lost
695562.0,46,4,2570.0,2,3,3,0,Low Value
695563.0,30,1,690.0,2,1,1,1,Lost
695564.0,35,7,4472.0,2,3,3,0,Low Value
695568.0,20,3,1271.0,3,3,2,0,Low Value
695570.0,77,1,487.0,1,1,1,1,Lost
695571.0,2,5,2928.0,4,3,3,2,High Value
695572.0,19,6,3532.0,3,3,3,0,Low Value
695573.0,3,16,9249.0,4,4,4,2,High Value
695574.0,62,1,597.0,1,1,1,1,Lost
695575.0,86,1,399.0,1,1,1,1,Lost
695581.0,8,19,11408.0,3,4,4,2,High Value
695582.0,6,22,16976.0,4,4,4,2,High Value
695583.0,2,10,9309.0,4,4,4,2,High Value
695584.0,5,15,9545.0,4,4,4,2,High Value
695585.0,25,2,1216.0,2,2,2,1,Lost
695586.0,2,22,11605.0,4,4,4,2,High Value
695587.0,17,11,6979.0,3,4,4,2,High Value
695603.0,16,1,431.0,3,1,1,1,Lost
695605.0,78,1,632.0,1,1,1,1,Lost
695607.0,5,10,6001.0,4,4,3,2,High Value
695608.0,49,2,827.0,2,2,2,1,Lost
695609.0,16,1,799.0,3,1,1,1,Lost
695610.0,65,1,363.0,1,1,1,1,Lost
695611.0,28,1,2387.0,2,1,3,1,Lost
695612.0,18,3,1487.0,3,3,2,0,Low Value
700001.0,1,19,15062.0,4,4,4,2,High Value
700002.0,10,15,8666.0,3,4,4,2,High Value
700003.0,20,4,3819.0,3,3,3,0,Low Value
700004.0,12,9,5417.0,3,4,3,2,High Value
700005.0,21,9,5460.0,2,4,3,0,Low Value
700006.0,2,30,23905.0,4,4,4,2,High Value
700007.0,85,1,471.0,1,1,1,1,Lost
700008.0,5,47,35671.0,4,4,4,2,High Value
700009.0,1,15,9580.0,4,4,4,2,High Value
700010.0,10,17,13569.0,3,4,4,2,High Value
700011.0,4,7,4339.0,4,3,3,2,High Value
700012.0,2,8,5346.0,4,3,3,2,High Value
700013.0,6,3,2974.0,4,3,3,2,High Value
700014.0,3,47,32060.0,4,4,4,2,High Value
700015.0,17,18,13501.0,3,4,4,2,High Value
700016.0,16,41,36461.0,3,4,4,2,High Value
700017.0,7,40,29597.0,3,4,4,2,High Value
700018.0,25,7,4339.0,2,3,3,0,Low Value
700019.0,2,64,41626.0,4,4,4,2,High Value
700020.0,10,25,18368.0,3,4,4,2,High Value
700021.0,24,5,3423.0,2,3,3,0,Low Value
700022.0,8,8,5550.0,3,3,3,0,Low Value
700023.0,8,26,20860.0,3,4,4,2,High Value
700024.0,5,10,5275.0,4,4,3,2,High Value
700025.0,15,24,16648.0,3,4,4,2,High Value
700026.0,10,31,24040.0,3,4,4,2,High Value
700027.0,14,28,17436.0,3,4,4,2,High Value
700028.0,5,58,38648.0,4,4,4,2,High Value
700029.0,1,31,23621.0,4,4,4,2,High Value
700030.0,7,16,9038.0,3,4,4,2,High Value
700031.0,3,30,20904.0,4,4,4,2,High Value
700032.0,15,41,26966.0,3,4,4,2,High Value
700033.0,2,27,18512.0,4,4,4,2,High Value
700034.0,4,53,36344.0,4,4,4,2,High Value
700035.0,13,13,9805.0,3,4,4,2,High Value
700036.0,9,14,10040.0,3,4,4,2,High Value
700037.0,26,8,5726.0,2,3,3,0,Low Value
700038.0,7,24,16741.0,3,4,4,2,High Value
700039.0,1,55,37026.0,4,4,4,2,High Value
700040.0,1,42,25953.0,4,4,4,2,High Value
700041.0,2,15,8787.0,4,4,4,2,High Value
700042.0,2,17,9504.0,4,4,4,2,High Value
700043.0,1,5,3136.0,4,3,3,2,High Value
700044.0,5,2,1005.0,4,2,2,0,Low Value
700045.0,8,21,13613.0,3,4,4,2,High Value
700046.0,13,23,14352.0,3,4,4,2,High Value
700047.0,2,32,20035.0,4,4,4,2,High Value
700048.0,1,25,18327.0,4,4,4,2,High Value
700049.0,12,19,11252.0,3,4,4,2,High Value
700050.0,11,21,13608.0,3,4,4,2,High Value
700051.0,11,18,11823.0,3,4,4,2,High Value
700052.0,5,38,26160.0,4,4,4,2,High Value
700053.0,4,39,24166.0,4,4,4,2,High Value
700054.0,6,29,18335.0,4,4,4,2,High Value
700055.0,2,28,19182.0,4,4,4,2,High Value
700056.0,7,21,12518.0,3,4,4,2,High Value
700057.0,3,11,7994.0,4,4,4,2,High Value
700058.0,8,3,1915.0,3,3,2,0,Low Value
700059.0,4,46,26780.0,4,4,4,2,High Value
700060.0,5,32,18348.0,4,4,4,2,High Value
700061.0,8,36,23269.0,3,4,4,2,High Value
700063.0,4,36,21434.0,4,4,4,2,High Value
700064.0,4,45,30501.0,4,4,4,2,High Value
700065.0,4,26,17597.0,4,4,4,2,High Value
700066.0,18,6,3362.0,3,3,3,0,Low Value
700067.0,36,6,2704.0,2,3,3,0,Low Value
700068.0,32,7,3356.0,2,3,3,0,Low Value
700070.0,2,19,14259.0,4,4,4,2,High Value
700071.0,14,9,7457.0,3,4,4,2,High Value
700072.0,23,1,496.0,2,1,1,1,Lost
700073.0,20,4,3690.0,3,3,3,0,Low Value
700074.0,2,28,20313.0,4,4,4,2,High Value
700075.0,3,49,30122.0,4,4,4,2,High Value
700076.0,39,3,1485.0,2,3,2,0,Low Value
700077.0,15,5,3286.0,3,3,3,0,Low Value
700078.0,2,51,32838.0,4,4,4,2,High Value
700079.0,1,18,11492.0,4,4,4,2,High Value
700080.0,5,14,7451.0,4,4,4,2,High Value
700081.0,9,12,9889.0,3,4,4,2,High Value
700082.0,3,27,17170.0,4,4,4,2,High Value
700083.0,43,3,1324.0,2,3,2,0,Low Value
700084.0,4,78,49799.0,4,4,4,2,High Value
700085.0,6,7,3298.0,4,3,3,2,High Value
700086.0,1,13,9583.0,4,4,4,2,High Value
700089.0,2,12,9569.0,4,4,4,2,High Value
700090.0,7,13,8065.0,3,4,4,2,High Value
700091.0,1,56,36256.0,4,4,4,2,High Value
700092.0,9,23,16320.0,3,4,4,2,High Value
700093.0,22,8,5515.0,2,3,3,0,Low Value
700094.0,1,41,30107.0,4,4,4,2,High Value
700095.0,36,7,4963.0,2,3,3,0,Low Value
700096.0,31,8,4157.0,2,3,3,0,Low Value
700097.0,5,20,11254.0,4,4,4,2,High Value
700099.0,2,37,23201.0,4,4,4,2,High Value
700100.0,60,2,1648.0,1,2,2,1,Lost
700101.0,21,29,21015.0,2,4,4,2,High Value
700102.0,1,36,22446.0,4,4,4,2,High Value
700103.0,2,40,29399.0,4,4,4,2,High Value
700104.0,3,34,23517.0,4,4,4,2,High Value
700105.0,41,10,5054.0,2,4,3,0,Low Value
700106.0,13,18,11678.0,3,4,4,2,High Value
700107.0,2,59,37248.0,4,4,4,2,High Value
700108.0,6,21,14099.0,4,4,4,2,High Value
700109.0,3,8,5168.0,4,3,3,2,High Value
700110.0,2,13,9286.0,4,4,4,2,High Value
700111.0,34,2,1532.0,2,2,2,1,Lost
700112.0,2,4,3228.0,4,3,3,2,High Value
700113.0,22,4,2017.0,2,3,3,0,Low Value
700114.0,5,8,5196.0,4,3,3,2,High Value
700115.0,5,12,8958.0,4,4,4,2,High Value
700116.0,54,3,2024.0,1,3,3,0,Low Value
700117.0,26,4,2268.0,2,3,3,0,Low Value
700118.0,5,13,10946.0,4,4,4,2,High Value
700119.0,4,12,8584.0,4,4,4,2,High Value
700120.0,14,12,8441.0,3,4,4,2,High Value
700121.0,22,2,1271.0,2,2,2,1,Lost
700122.0,3,23,13906.0,4,4,4,2,High Value
700123.0,35,8,7534.0,2,3,4,0,Low Value
700124.0,7,26,19062.0,3,4,4,2,High Value
700125.0,29,4,2786.0,2,3,3,0,Low Value
700126.0,9,25,18577.0,3,4,4,2,High Value
700127.0,19,14,7595.0,3,4,4,2,High Value
700128.0,36,1,771.0,2,1,1,1,Lost
700129.0,9,20,12519.0,3,4,4,2,High Value
700130.0,15,7,4633.0,3,3,3,0,Low Value
700131.0,10,11,8616.0,3,4,4,2,High Value
700132.0,12,9,6224.0,3,4,4,2,High Value
700133.0,62,1,1099.0,1,1,2,1,Lost
700134.0,76,1,487.0,1,1,1,1,Lost
700135.0,1,74,51060.0,4,4,4,2,High Value
700136.0,6,56,41397.0,4,4,4,2,High Value
